artist_name,track_name,energy,danceability,instrumentalness,valence,loudness,acousticness
weezer,beverly hills,0.8238183214530823,0.6837430954186072,0.0,0.7392827699917559,0.8177832474425044,0.0935733871218746
the dovells,the jitterbug,0.7597522565269305,0.5624390772230045,0.0001781376518218,0.9546578730420444,0.7751455016280798,0.3534130054347444
the shins,the past and pending,0.3092877375149253,0.5667713635871331,0.124493927125506,0.1261335531739488,0.5815193703048482,0.8584335928048121
seals and crofts,i'll play for you,0.4023837381107397,0.5093685692624284,0.0,0.3147155812036273,0.5985180627131246,0.5873489832821118
nitty gritty dirt band,keep on the sunny side,0.4063878671686242,0.4660457056211416,0.0,0.5888293487221763,0.6478732405199599,0.7831323123818399
three days grace,home,0.8478430958003893,0.3295786851510885,0.0,0.6001648804616652,0.7804784247365586,2.550203363657996e-05
ray charles,don't let the sun catch you cryin',0.3162949633662232,0.1465395862666522,6.39676113360324e-05,0.2312448474855729,0.6434889623875086,0.6325297515358952
sara bareilles,send me the moon,0.3933744477304995,0.3891476226578577,2.9352226720647772e-06,0.2147568013190436,0.6594108145527267,0.5431722321006347
andy williams,we've only just begun,0.454437415863238,0.3349940431062493,0.0001538461538461,0.3847897774113768,0.6009794118401148,0.6355418027528141
willie nelson,the pilgrim: chapter 33,0.4354178028382867,0.5895158669988086,0.0088663967611336,0.7444352844187963,0.5198830859164678,0.6957828270911919
marty robbins,tomorrow you'll be gone,0.1461194784061323,0.6133434420015164,0.0,0.4806265457543281,0.5988770094608107,0.8945782074078388
george benson,this masquerade,0.3192980601596366,0.6252572295028702,3.2489878542510124e-05,0.4414674361088211,0.5823910981206573,0.4076299273392845
wailing souls,pack up,0.4744580611526605,0.6729123795082855,0.0089777327935222,0.7712283594394065,0.6450273055918775,0.0277098671785815
chick webb,stompin' at the savoy,0.5985860619470798,0.5765190079064226,0.0050303643724696,0.6310799670239076,0.6021844473502038,0.8253010294187044
the growlers,black memories,0.5775643843931862,0.598180439727066,0.0,0.8361500412201154,0.7087916314129682,0.006274102684842
no doubt,move on,0.5725592230708306,0.4573811328928843,0.0139676113360323,0.6774525968672711,0.565212932338538,0.0407620891185633
reckless kelly,good luck & true love,0.8728689024121673,0.6447525181414493,0.0,0.71558120362737,0.8303720226649232,0.0263042432773526
slayer,spirit in black,0.9979979354710576,0.352323188562764,0.0006437246963562,0.0158697444352844,0.8110914545034996,0.0011335352746338
morgan heritage,down by the river,0.5375230938143414,0.7443951045164087,0.0,0.9422918384171476,0.7470450990949413,0.1144569422258456
nat king cole,serenata,0.2912691567544451,0.3490739737896675,2.7125506072874497e-06,0.1951772464962901,0.5312155475219855,0.8855420537570822
gary allan,learning to live with me,0.5455313519301104,0.5321130726741038,0.0021862348178137,0.3126545754328112,0.7146629746429761,0.308232237180961
radio citizen,everything (feat. bajka),0.8498451603293317,0.4411350590274017,0.4979757085020244,0.4023083264633141,0.7301746019536958,0.071485011531136
eric carmen,never gonna fall in love again,0.5995870942115509,0.3826491931116647,0.0144736842105263,0.4187963726298433,0.7098171935492141,0.7811242782372273
carly simon,as time goes by,0.4053868349041531,0.6090111556373877,6.38663967611336e-05,0.3384171475680132,0.5873394354280439,0.5060236004253017
bullet for my valentine,scream aim fire,0.9949948386776444,0.3219971840138633,5.961538461538462e-06,0.140560593569662,0.8057072532882086,0.0001154619633152
the wailers,hallelujah time,0.5285138034341013,0.6707462363262212,0.0023178137651821,0.7588623248145094,0.6471297079711816,0.3855415517485459
the wood brothers,this is it,0.7927863212544776,0.4627964908480451,0.0003441295546558,0.2642209398186315,0.7630951465271901,0.016163670847059
ludacris,splash waterfalls,0.8438389667425048,0.7032383840571862,0.0,0.6795136026380872,0.7573007204574007,0.1194770275873771
selena gomez,kill em with kindness,0.8848812895858208,0.7530596772446659,5.9412955465587054e-05,0.3858202802967848,0.7735046022100863,0.0079809317077627
capital letters,president amin,0.9039009026107722,0.837539261345175,0.022165991902834,0.9165292662819454,0.7060482526985103,0.0103403718276825
ronnie milsap,don't your mem'ry ever sleep at night,0.4964807709710252,0.559189862449908,0.0,0.6166529266281945,0.5714945004230443,0.1134529251535393
