Song_title,Artist,genre,release_date,topic,len,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
reggae train,kapena,pop,1992.0,feelings,188.0,17azajcP1Bp3a9YA0VZ9wC,0.785,0.514,6.0,-6.109,1.0,0.0845,0.0381,0.0,0.135,0.674,91.015,audio_features,3oHqBFCg49oyI6PPvPVE0P,spotify:track:3oHqBFCg49oyI6PPvPVE0P,https://api.spotify.com/v1/tracks/3oHqBFCg49oyI6PPvPVE0P,https://api.spotify.com/v1/audio-analysis/3oHqBFCg49oyI6PPvPVE0P,205055.0,4.0
you make loving fun,fleetwood mac,rock,1977.0,world/life,37.0,28H3wOEKsaEa8NBEYCLl4j,0.691,0.414,5.0,-11.283,1.0,0.0317,0.0968,0.563,0.2,0.636,117.092,audio_features,01dYzSHpUZ7pgnQNjUhcQ6,spotify:track:01dYzSHpUZ7pgnQNjUhcQ6,https://api.spotify.com/v1/tracks/01dYzSHpUZ7pgnQNjUhcQ6,https://api.spotify.com/v1/audio-analysis/01dYzSHpUZ7pgnQNjUhcQ6,262317.0,3.0
joy and pain,count basic,jazz,1996.0,obscene,189.0,60rRQVYkqETHYEUtF5obDF,0.288,0.887,9.0,-14.351,1.0,0.0433,0.321,0.00128,0.119,0.457,174.577,audio_features,70zW5y72bhKljxVPfHKp4z,spotify:track:70zW5y72bhKljxVPfHKp4z,https://api.spotify.com/v1/tracks/70zW5y72bhKljxVPfHKp4z,https://api.spotify.com/v1/audio-analysis/70zW5y72bhKljxVPfHKp4z,93493.0,4.0
jacki,the cars,pop,1984.0,obscene,128.0,3Q0pa4rZctRTZuJHTTZENv,0.285,0.294,2.0,-13.152,1.0,0.037,0.0868,3.9e-05,0.104,0.264,206.128,audio_features,55shJy826YxyMjwqbOTDtJ,spotify:track:55shJy826YxyMjwqbOTDtJ,https://api.spotify.com/v1/tracks/55shJy826YxyMjwqbOTDtJ,https://api.spotify.com/v1/audio-analysis/55shJy826YxyMjwqbOTDtJ,253133.0,3.0
sweet dreams,roy buchanan,blues,1972.0,world/life,32.0,1ZBsdS9S7ZItIj6x6a6cNG,0.523,0.374,9.0,-19.086,1.0,0.0376,0.483,0.86,0.132,0.605,111.694,audio_features,70aN8RYMtTeG85MQADhMhx,spotify:track:70aN8RYMtTeG85MQADhMhx,https://api.spotify.com/v1/tracks/70aN8RYMtTeG85MQADhMhx,https://api.spotify.com/v1/audio-analysis/70aN8RYMtTeG85MQADhMhx,308000.0,4.0
penthouse serenade,erroll garner,jazz,1987.0,world/life,43.0,1QycDg5a78Rsny45n4Bd67,0.651,0.683,0.0,-10.22,1.0,0.0464,0.258,2.92e-05,0.277,0.949,132.52,audio_features,6Xa2bs31bL5ZpieGeMuoDS,spotify:track:6Xa2bs31bL5ZpieGeMuoDS,https://api.spotify.com/v1/tracks/6Xa2bs31bL5ZpieGeMuoDS,https://api.spotify.com/v1/audio-analysis/6Xa2bs31bL5ZpieGeMuoDS,209840.0,4.0
falling in love with you,the impressions,blues,1965.0,sadness,44.0,72ZP3e1SsWjRaQ1B4uictK,0.3,0.452,11.0,-9.298,1.0,0.0305,0.395,0.000834,0.137,0.342,82.985,audio_features,2s7pyee9w04uQy3cNKzey9,spotify:track:2s7pyee9w04uQy3cNKzey9,https://api.spotify.com/v1/tracks/2s7pyee9w04uQy3cNKzey9,https://api.spotify.com/v1/audio-analysis/2s7pyee9w04uQy3cNKzey9,275307.0,4.0
sukiyaki,chet atkins,country,1964.0,sadness,46.0,26TnXanT3UXyst5dSVn6q2,0.321,0.332,6.0,-7.618,1.0,0.0278,0.597,0.000856,0.387,0.371,75.282,audio_features,19O42SmgUhdjUXu9zKrSon,spotify:track:19O42SmgUhdjUXu9zKrSon,https://api.spotify.com/v1/tracks/19O42SmgUhdjUXu9zKrSon,https://api.spotify.com/v1/audio-analysis/19O42SmgUhdjUXu9zKrSon,233573.0,4.0
night life,willie nelson,country,1965.0,world/life,38.0,4txDflQgXUI6nSwQocX0dM,0.589,0.614,4.0,-5.108,1.0,0.027,0.096,0.00155,0.116,0.111,106.104,audio_features,6OEQZye4EZqfml03j52y2S,spotify:track:6OEQZye4EZqfml03j52y2S,https://api.spotify.com/v1/tracks/6OEQZye4EZqfml03j52y2S,https://api.spotify.com/v1/audio-analysis/6OEQZye4EZqfml03j52y2S,209440.0,4.0
the nearness of you,michael brecker,jazz,2001.0,romantic,38.0,09EojGI87VfO3BIpAesVfD,0.562,0.239,2.0,-14.756,1.0,0.03,0.814,4.76e-05,0.337,0.394,116.111,audio_features,2SihaKiA1WwH0JpFUFrB24,spotify:track:2SihaKiA1WwH0JpFUFrB24,https://api.spotify.com/v1/tracks/2SihaKiA1WwH0JpFUFrB24,https://api.spotify.com/v1/audio-analysis/2SihaKiA1WwH0JpFUFrB24,191413.0,4.0
flick of the switch,ac/dc,rock,1983.0,violence,85.0,0oIox8T3bdGZnhQKnaDK2a,0.485,0.267,1.0,-6.39,1.0,0.0334,0.781,0.0,0.109,0.612,146.193,audio_features,1tmnBYNRkdLwVmXTQs7sow,spotify:track:1tmnBYNRkdLwVmXTQs7sow,https://api.spotify.com/v1/tracks/1tmnBYNRkdLwVmXTQs7sow,https://api.spotify.com/v1/audio-analysis/1tmnBYNRkdLwVmXTQs7sow,92533.0,3.0
tres delinquentes,delinquent habits,hip hop,2019.0,obscene,57.0,1dstLlsgEFPsaiccsUz2SP,0.704,0.471,10.0,-13.969,0.0,0.0291,0.0279,0.0,0.247,0.743,127.451,audio_features,7HRAvFFmKLydyLtX5LBOwH,spotify:track:7HRAvFFmKLydyLtX5LBOwH,https://api.spotify.com/v1/tracks/7HRAvFFmKLydyLtX5LBOwH,https://api.spotify.com/v1/audio-analysis/7HRAvFFmKLydyLtX5LBOwH,196093.0,4.0
sonny got caught in the moonlight,robbie robertson,country,1987.0,violence,91.0,2fRZXXlPiESvfRY6FfrH8g,0.658,0.43,9.0,-10.811,1.0,0.028,0.297,0.00518,0.0896,0.688,124.48,audio_features,6xMiwpe8UqpcqZMsBTmHYA,spotify:track:6xMiwpe8UqpcqZMsBTmHYA,https://api.spotify.com/v1/tracks/6xMiwpe8UqpcqZMsBTmHYA,https://api.spotify.com/v1/audio-analysis/6xMiwpe8UqpcqZMsBTmHYA,172080.0,4.0
too much love will kill you,queen,rock,1995.0,violence,65.0,5eDwoZdv3Qftzs8ijKviYg,0.382,0.589,6.0,-5.991,1.0,0.0359,0.484,0.0,0.131,0.511,65.627,audio_features,4lXHVnmDO5u62tGJIpTafd,spotify:track:4lXHVnmDO5u62tGJIpTafd,https://api.spotify.com/v1/tracks/4lXHVnmDO5u62tGJIpTafd,https://api.spotify.com/v1/audio-analysis/4lXHVnmDO5u62tGJIpTafd,231574.0,4.0
get myself together,dennis brown,reggae,2006.0,sadness,34.0,5PlKshBRuMKgS8xBHWScN8,0.679,0.388,4.0,-10.977,0.0,0.0932,0.353,9.25e-05,0.341,0.234,124.909,audio_features,5w7wuzMzsDer96KqxafeRK,spotify:track:5w7wuzMzsDer96KqxafeRK,https://api.spotify.com/v1/tracks/5w7wuzMzsDer96KqxafeRK,https://api.spotify.com/v1/audio-analysis/5w7wuzMzsDer96KqxafeRK,194711.0,4.0
long tall sally,the beatles,rock,1988.0,night/time,51.0,7ds98B8y5BQltzC60Gdkri,0.433,0.276,7.0,-16.985,0.0,0.037,0.38,0.000123,0.11,0.42,121.587,audio_features,7IqoIvyEbGSgxHv1Kln27F,spotify:track:7IqoIvyEbGSgxHv1Kln27F,https://api.spotify.com/v1/tracks/7IqoIvyEbGSgxHv1Kln27F,https://api.spotify.com/v1/audio-analysis/7IqoIvyEbGSgxHv1Kln27F,275067.0,4.0
going to a ball,dennis brown,reggae,1970.0,world/life,198.0,5SLVCyUuwAlxfGM0YILeub,0.625,0.844,11.0,-6.732,0.0,0.0767,0.02,0.00105,0.094,0.454,95.05,audio_features,1qs0vlA9FdaV5NkPBR4Urg,spotify:track:1qs0vlA9FdaV5NkPBR4Urg,https://api.spotify.com/v1/tracks/1qs0vlA9FdaV5NkPBR4Urg,https://api.spotify.com/v1/audio-analysis/1qs0vlA9FdaV5NkPBR4Urg,344933.0,4.0
hit or miss,new found glory,pop,1999.0,night/time,87.0,2JGfAzStXQ1VEo6H4l6rSR,0.878,0.391,6.0,-16.111,0.0,0.232,0.174,0.0,0.0661,0.594,91.509,audio_features,1tyAWabZG55PW31Q9aKr4B,spotify:track:1tyAWabZG55PW31Q9aKr4B,https://api.spotify.com/v1/tracks/1tyAWabZG55PW31Q9aKr4B,https://api.spotify.com/v1/audio-analysis/1tyAWabZG55PW31Q9aKr4B,233480.0,4.0
under the gun,poco,country,1980.0,sadness,31.0,49IooF2Pshjms6iidmHeHQ,0.772,0.501,10.0,-9.56,1.0,0.421,0.163,0.0,0.0725,0.771,77.882,audio_features,4hLATN2VtjiJ6jLm6V47x1,spotify:track:4hLATN2VtjiJ6jLm6V47x1,https://api.spotify.com/v1/tracks/4hLATN2VtjiJ6jLm6V47x1,https://api.spotify.com/v1/audio-analysis/4hLATN2VtjiJ6jLm6V47x1,197840.0,4.0
born in dissonance,meshuggah,jazz,2016.0,world/life,53.0,6GYyGwbJeHyFj9po98ZGpS,0.534,0.582,11.0,-9.032,0.0,0.0282,0.307,0.0231,0.245,0.857,137.854,audio_features,2t47sX3S0tR3JJeqYADnIN,spotify:track:2t47sX3S0tR3JJeqYADnIN,https://api.spotify.com/v1/tracks/2t47sX3S0tR3JJeqYADnIN,https://api.spotify.com/v1/audio-analysis/2t47sX3S0tR3JJeqYADnIN,171947.0,4.0
everything good is bad,jj grey & mofro,blues,2009.0,feelings,62.0,5Ic5UOUCDeiHIsPwx3b1rR,0.539,0.523,4.0,-12.85,0.0,0.0268,0.00296,0.000544,0.11,0.849,83.183,audio_features,01DTZuPlJeZNOSKQQhajIj,spotify:track:01DTZuPlJeZNOSKQQhajIj,https://api.spotify.com/v1/tracks/01DTZuPlJeZNOSKQQhajIj,https://api.spotify.com/v1/audio-analysis/01DTZuPlJeZNOSKQQhajIj,242587.0,4.0
after the lights go out,ricky van shelton,country,1986.0,sadness,60.0,3pvgMJgxH78aEOf5lOPoVf,0.791,0.658,1.0,-6.679,1.0,0.0671,0.144,0.0,0.11,0.656,132.017,audio_features,6U8L8N86nuXz3OIgWxifXX,spotify:track:6U8L8N86nuXz3OIgWxifXX,https://api.spotify.com/v1/tracks/6U8L8N86nuXz3OIgWxifXX,https://api.spotify.com/v1/audio-analysis/6U8L8N86nuXz3OIgWxifXX,241536.0,4.0
guilty,george shearing,jazz,2001.0,romantic,38.0,5bqw1jBy6gacBpxsn8xFuF,0.415,0.93,7.0,-3.736,1.0,0.0704,0.0308,0.000177,0.101,0.257,145.975,audio_features,3i6CL00C5Qdj6PSrUVGWZD,spotify:track:3i6CL00C5Qdj6PSrUVGWZD,https://api.spotify.com/v1/tracks/3i6CL00C5Qdj6PSrUVGWZD,https://api.spotify.com/v1/audio-analysis/3i6CL00C5Qdj6PSrUVGWZD,224027.0,4.0
heaven sent me you,john michael montgomery,country,1995.0,world/life,55.0,0lQDBOQ9M62eRrvrF9vOOA,0.673,0.432,2.0,-12.706,1.0,0.104,0.594,0.0,0.21,0.465,146.458,audio_features,2IxaTPNobSkU9C0mV9RQdi,spotify:track:2IxaTPNobSkU9C0mV9RQdi,https://api.spotify.com/v1/tracks/2IxaTPNobSkU9C0mV9RQdi,https://api.spotify.com/v1/audio-analysis/2IxaTPNobSkU9C0mV9RQdi,113693.0,4.0
parallel universe,red hot chili peppers,rock,1999.0,violence,25.0,1Se0r96r0gnqg67kJPmESc,0.167,0.112,7.0,-13.429,1.0,0.0356,0.979,0.000689,0.187,0.0914,72.697,audio_features,2iAgMPyJ1SBHEBzPGKmeNk,spotify:track:2iAgMPyJ1SBHEBzPGKmeNk,https://api.spotify.com/v1/tracks/2iAgMPyJ1SBHEBzPGKmeNk,https://api.spotify.com/v1/audio-analysis/2iAgMPyJ1SBHEBzPGKmeNk,188133.0,3.0
i thought of you,connie smith,country,1965.0,romantic,37.0,5VAfTWbI5zYwld0VzVykwg,0.468,0.272,6.0,-12.8,1.0,0.0408,0.893,0.000386,0.13,0.273,81.574,audio_features,38Qo9g8vkIbTovQanVzUKa,spotify:track:38Qo9g8vkIbTovQanVzUKa,https://api.spotify.com/v1/tracks/38Qo9g8vkIbTovQanVzUKa,https://api.spotify.com/v1/audio-analysis/38Qo9g8vkIbTovQanVzUKa,186213.0,3.0
i don't want to live without you,foreigner,rock,1987.0,world/life,42.0,19aYH2zhbnTNx4plfenrIk,0.483,0.74,5.0,-7.891,0.0,0.0403,0.0958,0.0,0.118,0.671,101.672,audio_features,79O22nZDxriY2fxhz1lT5X,spotify:track:79O22nZDxriY2fxhz1lT5X,https://api.spotify.com/v1/tracks/79O22nZDxriY2fxhz1lT5X,https://api.spotify.com/v1/audio-analysis/79O22nZDxriY2fxhz1lT5X,213773.0,4.0
act nice and gentle,the black keys,blues,2004.0,romantic,37.0,0xjiVZARgDnyYQF3dOXeOp,0.691,0.708,11.0,-5.114,1.0,0.332,0.108,0.0,0.0456,0.834,98.712,audio_features,06MUEsxo0US9OZlvb3HseK,spotify:track:06MUEsxo0US9OZlvb3HseK,https://api.spotify.com/v1/tracks/06MUEsxo0US9OZlvb3HseK,https://api.spotify.com/v1/audio-analysis/06MUEsxo0US9OZlvb3HseK,208907.0,4.0
joy to the world,kenny g,jazz,2012.0,music,89.0,5IEHU9V0wlPukKQO2jYlij,0.544,0.575,6.0,-10.182,1.0,0.046,0.633,0.233,0.111,0.906,80.413,audio_features,5HgqSYuyxPk3Cl5koib0Fm,spotify:track:5HgqSYuyxPk3Cl5koib0Fm,https://api.spotify.com/v1/tracks/5HgqSYuyxPk3Cl5koib0Fm,https://api.spotify.com/v1/audio-analysis/5HgqSYuyxPk3Cl5koib0Fm,273000.0,4.0
crow black chicken,ry cooder,blues,1972.0,violence,42.0,06DLgXAe1lVrYfACpnN3g2,0.352,0.808,7.0,-4.907,1.0,0.0345,0.000429,0.000634,0.0996,0.236,137.875,audio_features,2rLAx6mTzaTYd0DborfvV0,spotify:track:2rLAx6mTzaTYd0DborfvV0,https://api.spotify.com/v1/tracks/2rLAx6mTzaTYd0DborfvV0,https://api.spotify.com/v1/audio-analysis/2rLAx6mTzaTYd0DborfvV0,347987.0,3.0
endless nights,eddie money,pop,1986.0,world/life,98.0,1B1w0fZM7BKsgqa12dK9Gv,0.672,0.463,9.0,-13.639,0.0,0.0277,0.315,0.0,0.127,0.548,104.616,audio_features,0O2XJ04XssWuXGpzy1iRiX,spotify:track:0O2XJ04XssWuXGpzy1iRiX,https://api.spotify.com/v1/tracks/0O2XJ04XssWuXGpzy1iRiX,https://api.spotify.com/v1/audio-analysis/0O2XJ04XssWuXGpzy1iRiX,274000.0,4.0
no puedo dejarte de amar (with jesús navarro),kalimba,pop,2007.0,romantic,83.0,0RGRcMtokeaLUNAhqNIfKw,0.541,0.205,2.0,-15.437,1.0,0.0345,0.951,0.803,0.107,0.58,135.477,audio_features,2aqJD8HkfHyLloEKRVDFHi,spotify:track:2aqJD8HkfHyLloEKRVDFHi,https://api.spotify.com/v1/tracks/2aqJD8HkfHyLloEKRVDFHi,https://api.spotify.com/v1/audio-analysis/2aqJD8HkfHyLloEKRVDFHi,145600.0,4.0
she cant wait,demarco,reggae,2011.0,obscene,164.0,4TShjmCPC6XOVP6gvpoSq8,0.685,0.921,5.0,-5.146,1.0,0.0952,0.206,0.000751,0.839,0.598,109.31,audio_features,5e5CbyPItN2gyhcFToi1y9,spotify:track:5e5CbyPItN2gyhcFToi1y9,https://api.spotify.com/v1/tracks/5e5CbyPItN2gyhcFToi1y9,https://api.spotify.com/v1/audio-analysis/5e5CbyPItN2gyhcFToi1y9,168240.0,4.0
alone again or,the damned,rock,1986.0,night/time,29.0,34dAKRy0pfwYylW7ivoOgy,0.245,0.625,4.0,-11.481,0.0,0.0402,0.362,0.661,0.202,0.103,147.847,audio_features,1KsHHH78Qst3vcg1GSvMKv,spotify:track:1KsHHH78Qst3vcg1GSvMKv,https://api.spotify.com/v1/tracks/1KsHHH78Qst3vcg1GSvMKv,https://api.spotify.com/v1/audio-analysis/1KsHHH78Qst3vcg1GSvMKv,88867.0,4.0
chicago,groove armada,jazz,2000.0,world/life,58.0,46NYGEEQymBQm49ocs9eWs,0.71,0.545,4.0,-9.599,1.0,0.0588,0.483,0.0,0.0644,0.632,140.233,audio_features,0wdaPticLmmqJdhgLDJ9zI,spotify:track:0wdaPticLmmqJdhgLDJ9zI,https://api.spotify.com/v1/tracks/0wdaPticLmmqJdhgLDJ9zI,https://api.spotify.com/v1/audio-analysis/0wdaPticLmmqJdhgLDJ9zI,216333.0,4.0
love love love,the clovers,pop,1956.0,obscene,58.0,5ytPMYb6dkoli8sNSEsdmZ,0.423,0.558,6.0,-10.109,0.0,0.0449,0.0184,0.841,0.113,0.0387,165.416,audio_features,09dDCafsdztHE4gIADZmZ6,spotify:track:09dDCafsdztHE4gIADZmZ6,https://api.spotify.com/v1/tracks/09dDCafsdztHE4gIADZmZ6,https://api.spotify.com/v1/audio-analysis/09dDCafsdztHE4gIADZmZ6,437040.0,4.0
the singer,ty segall,blues,2014.0,music,26.0,7F1Rl3za8Sujjzy2Wn8Bpc,0.333,0.768,2.0,-7.626,1.0,0.109,0.00468,1.45e-05,0.163,0.842,151.522,audio_features,31hueWsGBgEEYa31ydw6lD,spotify:track:31hueWsGBgEEYa31ydw6lD,https://api.spotify.com/v1/tracks/31hueWsGBgEEYa31ydw6lD,https://api.spotify.com/v1/audio-analysis/31hueWsGBgEEYa31ydw6lD,169360.0,4.0
time,the alan parsons project,rock,1980.0,night/time,54.0,48yJZwYYDZX5GKFND7wDfC,0.644,0.336,10.0,-12.465,1.0,0.0242,0.246,0.0,0.081,0.488,91.934,audio_features,4JOrtIqPrWBl39l8mTdZjc,spotify:track:4JOrtIqPrWBl39l8mTdZjc,https://api.spotify.com/v1/tracks/4JOrtIqPrWBl39l8mTdZjc,https://api.spotify.com/v1/audio-analysis/4JOrtIqPrWBl39l8mTdZjc,203773.0,4.0
"minnesota, wi",bon iver,pop,2011.0,sadness,96.0,6dmqnKIOvBfqjP317AT2tT,0.627,0.52,5.0,-12.237,1.0,0.0494,0.413,0.0,0.359,0.916,124.936,audio_features,1dTGaQhVkA8UqTwjOLZyg8,spotify:track:1dTGaQhVkA8UqTwjOLZyg8,https://api.spotify.com/v1/tracks/1dTGaQhVkA8UqTwjOLZyg8,https://api.spotify.com/v1/audio-analysis/1dTGaQhVkA8UqTwjOLZyg8,116533.0,4.0
i wish you were here,al green,blues,1975.0,sadness,45.0,7d2RV57UI7JoYnF1emRH6m,0.674,0.586,7.0,-12.056,1.0,0.0305,0.24,0.0,0.201,0.93,127.242,audio_features,2mLXmJqQd7mrdvA7tg9Sf5,spotify:track:2mLXmJqQd7mrdvA7tg9Sf5,https://api.spotify.com/v1/tracks/2mLXmJqQd7mrdvA7tg9Sf5,https://api.spotify.com/v1/audio-analysis/2mLXmJqQd7mrdvA7tg9Sf5,185040.0,4.0
feelings,perry como,pop,1987.0,feelings,48.0,3ri0htgKMnyu4z4JtXVVZx,0.667,0.104,6.0,-25.623,1.0,0.041,0.947,0.917,0.103,0.31,113.644,audio_features,1NYi3ZFXJ70AS5JeTMTjOP,spotify:track:1NYi3ZFXJ70AS5JeTMTjOP,https://api.spotify.com/v1/tracks/1NYi3ZFXJ70AS5JeTMTjOP,https://api.spotify.com/v1/audio-analysis/1NYi3ZFXJ70AS5JeTMTjOP,170345.0,4.0
goin' down,allen toussaint,blues,1972.0,sadness,83.0,15ut8ocfGxH3L1eVesGcaC,0.88,0.73,6.0,-9.982,1.0,0.0433,5.27e-05,4.87e-06,0.142,0.651,139.971,audio_features,13lUmQQO90VAEnuK1xgEVv,spotify:track:13lUmQQO90VAEnuK1xgEVv,https://api.spotify.com/v1/tracks/13lUmQQO90VAEnuK1xgEVv,https://api.spotify.com/v1/audio-analysis/13lUmQQO90VAEnuK1xgEVv,221850.0,4.0
electric red,meshuggah,jazz,2008.0,violence,74.0,7nrJ5usA4Ydp2feVrVW8lB,0.565,0.334,4.0,-13.593,1.0,0.0258,0.379,0.000529,0.111,0.352,138.129,audio_features,7yoQtjrMCsrS4KafkYdo8h,spotify:track:7yoQtjrMCsrS4KafkYdo8h,https://api.spotify.com/v1/tracks/7yoQtjrMCsrS4KafkYdo8h,https://api.spotify.com/v1/audio-analysis/7yoQtjrMCsrS4KafkYdo8h,169133.0,4.0
if i'm sleeping,bad company,blues,1986.0,sadness,78.0,09tms4Q1A613nQX1jbEeDW,0.526,0.776,7.0,-4.169,1.0,0.0852,0.000431,0.0157,0.334,0.524,131.194,audio_features,4baAwbpkroYCwSIlaqzNXy,spotify:track:4baAwbpkroYCwSIlaqzNXy,https://api.spotify.com/v1/tracks/4baAwbpkroYCwSIlaqzNXy,https://api.spotify.com/v1/audio-analysis/4baAwbpkroYCwSIlaqzNXy,207373.0,4.0
paint me,ohio players,jazz,1972.0,sadness,32.0,3OS4w5SFQsXQZm1CGlBPZs,0.105,0.635,7.0,-7.4,1.0,0.0455,0.00403,0.24,0.106,0.671,191.805,audio_features,1elQc2QcyuBkI8FUIbNvcy,spotify:track:1elQc2QcyuBkI8FUIbNvcy,https://api.spotify.com/v1/tracks/1elQc2QcyuBkI8FUIbNvcy,https://api.spotify.com/v1/audio-analysis/1elQc2QcyuBkI8FUIbNvcy,222960.0,3.0
cry myself to sleep,del shannon,pop,1962.0,obscene,53.0,5yeeqLU6PM09ar5MKvMaFs,0.553,0.431,4.0,-12.39,1.0,0.0301,0.617,0.000161,0.268,0.427,142.027,audio_features,60aTKuTc0PRPyD0X08N0G6,spotify:track:60aTKuTc0PRPyD0X08N0G6,https://api.spotify.com/v1/tracks/60aTKuTc0PRPyD0X08N0G6,https://api.spotify.com/v1/audio-analysis/60aTKuTc0PRPyD0X08N0G6,157413.0,4.0
forest whitiker,brother ali,pop,2003.0,obscene,101.0,42uXDKUhyAt5Exe1G5pKWJ,0.525,0.481,0.0,-10.549,1.0,0.0271,0.303,6.94e-05,0.0864,0.31,138.977,audio_features,0G5dEjJMzWwPmV43O7GgQM,spotify:track:0G5dEjJMzWwPmV43O7GgQM,https://api.spotify.com/v1/tracks/0G5dEjJMzWwPmV43O7GgQM,https://api.spotify.com/v1/audio-analysis/0G5dEjJMzWwPmV43O7GgQM,181507.0,3.0
when i'm small,phantogram,pop,2009.0,violence,11.0,1U3BASc885MPCYOzYwOIpO,0.645,0.694,0.0,-6.535,0.0,0.386,0.0959,0.0,0.191,0.838,125.729,audio_features,5LZeYIkOIvhNTDPzQdIN56,spotify:track:5LZeYIkOIvhNTDPzQdIN56,https://api.spotify.com/v1/tracks/5LZeYIkOIvhNTDPzQdIN56,https://api.spotify.com/v1/audio-analysis/5LZeYIkOIvhNTDPzQdIN56,179400.0,5.0
song and dance man,johnny paycheck,country,1971.0,music,61.0,50fqAZjHXMOo4dpYXMgebX,0.503,0.671,1.0,-5.658,0.0,0.0272,0.138,0.000951,0.165,0.237,138.063,audio_features,0v6dMB9WJHWcRjmQ7SWpmF,spotify:track:0v6dMB9WJHWcRjmQ7SWpmF,https://api.spotify.com/v1/tracks/0v6dMB9WJHWcRjmQ7SWpmF,https://api.spotify.com/v1/audio-analysis/0v6dMB9WJHWcRjmQ7SWpmF,223600.0,4.0
forget it,st germain,jazz,1995.0,world/life,52.0,6ksRwNWJiL9FNUakArRTV6,0.758,0.561,6.0,-9.037,0.0,0.306,0.275,0.0,0.0988,0.564,89.961,audio_features,4rpytyjoEm9dTpyewZ6Vas,spotify:track:4rpytyjoEm9dTpyewZ6Vas,https://api.spotify.com/v1/tracks/4rpytyjoEm9dTpyewZ6Vas,https://api.spotify.com/v1/audio-analysis/4rpytyjoEm9dTpyewZ6Vas,229893.0,4.0
watching the detectives,elvis costello,pop,1977.0,obscene,125.0,0KrYPz4S4mKHeBjCwYJp0s,0.885,0.715,0.0,-5.44,0.0,0.065,0.535,0.126,0.333,0.443,120.026,audio_features,0fEHUeKKmqWd3GGiG7hz0X,spotify:track:0fEHUeKKmqWd3GGiG7hz0X,https://api.spotify.com/v1/tracks/0fEHUeKKmqWd3GGiG7hz0X,https://api.spotify.com/v1/audio-analysis/0fEHUeKKmqWd3GGiG7hz0X,185840.0,4.0
you are the love of my life,george benson,jazz,1985.0,world/life,69.0,50cZJ9FB4U0qDHd4hywCG0,0.497,0.797,2.0,-9.354,1.0,0.103,0.561,0.000583,0.0523,0.908,157.604,audio_features,5cUG3INGfyCTjamjuZyU3Q,spotify:track:5cUG3INGfyCTjamjuZyU3Q,https://api.spotify.com/v1/tracks/5cUG3INGfyCTjamjuZyU3Q,https://api.spotify.com/v1/audio-analysis/5cUG3INGfyCTjamjuZyU3Q,129560.0,4.0
"hey, leigh",thieving birds,country,2011.0,obscene,77.0,12hxGHIcHgPH17wrrRn9lA,0.693,0.625,10.0,-8.423,1.0,0.0289,0.401,0.00472,0.0766,0.501,116.36,audio_features,0Jcw5iId8lvWD2kufa7rgZ,spotify:track:0Jcw5iId8lvWD2kufa7rgZ,https://api.spotify.com/v1/tracks/0Jcw5iId8lvWD2kufa7rgZ,https://api.spotify.com/v1/audio-analysis/0Jcw5iId8lvWD2kufa7rgZ,288533.0,4.0
a good time man like me ain't got no business [singin' the blues],jim croce,rock,1973.0,music,76.0,34yM2oXxB9JdNDjVR2AjIg,0.63,0.913,7.0,-9.009,0.0,0.0897,0.00552,0.0,0.18,0.543,146.796,audio_features,3HbxkSkG6ifySM3R13vppN,spotify:track:3HbxkSkG6ifySM3R13vppN,https://api.spotify.com/v1/tracks/3HbxkSkG6ifySM3R13vppN,https://api.spotify.com/v1/audio-analysis/3HbxkSkG6ifySM3R13vppN,234373.0,4.0
1 4 2,inner wave,rock,2014.0,sadness,74.0,0XJ7aq4tIhIsQrSqWENo0d,0.699,0.754,9.0,-6.51,0.0,0.0323,0.119,0.464,0.237,0.737,110.969,audio_features,5aQReUTfm5eKl2pIvkEMF0,spotify:track:5aQReUTfm5eKl2pIvkEMF0,https://api.spotify.com/v1/tracks/5aQReUTfm5eKl2pIvkEMF0,https://api.spotify.com/v1/audio-analysis/5aQReUTfm5eKl2pIvkEMF0,280547.0,4.0
mom,"earth, wind & fire",jazz,1972.0,world/life,34.0,6awk6CZQT29sMARUrszTc7,0.596,0.814,7.0,-6.226,1.0,0.0392,0.113,0.0195,0.112,0.519,108.51,audio_features,5WZn6AJc3D8xM58UqPlco9,spotify:track:5WZn6AJc3D8xM58UqPlco9,https://api.spotify.com/v1/tracks/5WZn6AJc3D8xM58UqPlco9,https://api.spotify.com/v1/audio-analysis/5WZn6AJc3D8xM58UqPlco9,175333.0,4.0
cocody rock,alpha blondy,reggae,1997.0,night/time,140.0,1NbHlnoQbLMMy07BxJK5EP,0.544,0.361,4.0,-10.695,1.0,0.0348,0.507,0.0,0.0825,0.466,92.98,audio_features,4Vu66todGkLDCZIb7GptGC,spotify:track:4Vu66todGkLDCZIb7GptGC,https://api.spotify.com/v1/tracks/4Vu66todGkLDCZIb7GptGC,https://api.spotify.com/v1/audio-analysis/4Vu66todGkLDCZIb7GptGC,158440.0,4.0
